date,locality,state,location_detail,online,type,title,macroevent,actors,organizations,participants,claims,valence,issues,issues_major,size_text,size_low,size_high,size_mean,size_cat,arrests,arrests_any,injuries_crowd,injuries_crowd_any,injuries_police,injuries_police_any,property_damage,property_damage_any,chemical_agents,participant_measures,police_measures,participant_deaths,police_deaths,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,source_9,source_10,source_11,source_12,source_13,source_14,source_15,source_16,source_17,source_18,source_19,source_20,source_21,source_22,source_23,source_24,source_25,source_26,source_27,source_28,source_29,source_30,notes,lat,lon,resolved_locality,resolved_county,resolved_state,fips_code
2021-05-08,Kingston,NY,10 Cedar St,0,caravan,John Lewis Voting Rights Advancement Action Day,NA,Voting Rights Alliance,Voting Rights Alliance,NA,"for For the People Act, for John Lewis Voting Rights Advancement Act, for DC statehood, for ending the filibuster",1,democracy,democracy,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.mobilize.us/publiccitizen/event/382792/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John Lewis Voting Rights Advancement Action Day,41.927037,-73.997361,Kingston,Ulster County,NY,36111
2022-08-27,Lawrenceville,NJ,"Shred-It, 649 Whitehead Rd",0,strike; picket,NA,NA,Teamsters Local 469,Teamsters Local 469,NA,"against unfair labor practices at Shred-It, for higher pay for drivers and helpers",0,labor,labor,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.instagram.com/p/CXv74K0svtK/?utm_source=ig_web_copy_link,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.301637,-74.736101,Lawrence Township,Mercer County,NJ,34021
2021-09-21,Georgetown,DE,Georgetown Circle,0,protest,Enough Is Enough,NA,Sussex2030; Southern Sussex County Community Action Group; Fenwick Protection Project; Evans Farm Watch; Delaware Coalition for Open Government,Sussex2030; Southern Sussex County Community Action Group; Fenwick Protection Project; Evans Farm Watch; Delaware Coalition for Open Government,NA,"for moratorium on development in Sussex County, for environmental conservation, protect watershed and forests, save wetlands",0,development; environment,development; environment,more than 150; about 60,60,150,105,2,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.capegazette.com/article/join-sussex-development-protest/226692,https://sites.google.com/view/sussex2030upcoming/home,https://www.capegazette.com/article/protesters-gather-circle/227201,https://www.delawareonline.com/story/news/2021/09/21/georgetown-sussex-county-residents-protest-growth-development/5798160001/,https://www.capegazette.com/article/peaceful-protest-was-contagious/227661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enough Is Enough,38.690113,-75.385473,Georgetown,Sussex County,DE,10005
2019-11-01,Chico,CA,Children's Park,0,protest,NA,NA,Sunrise Movement,NA,NA,against PG&E,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,http://www.chicoer.com/sunrise-movement-protest-of-pge-stirs-anger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.728494,-121.837478,Chico,Butte County,CA,06007
2022-10-28,Rockford,IL,Rockford City Hall,0,demonstration,NA,NA,May 30th Alliance,May 30th Alliance,NA,"against police terrorism, against mass incarceration, against racial injustice",1,criminal justice; policing; racism,criminal justice; policing; racism,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,encamped outside city hall,NA,NA,NA,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2711311,-89.0939952,Rockford,Winnebago County,IL,17201
2023-03-23,Austin,TX,Texas State Capitol,0,rally,5th Anniversary Rally,NA,March for Our Lives,March for Our Lives,NA,"against gun violence, for gun control legislation",1,guns; legislative,guns; legislative,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://secure.everyaction.com/p/Wd3ZFlmPaU-SsUJsfNjEag2,https://secure.everyaction.com/ZLo39YCZgEiR9d1d1dxQlg2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5th Anniversary Rally,30.267153,-97.743061,Austin,Travis County,TX,48453
2021-07-11,Odessa,TX,Ector County Courthouse,0,demonstration,NA,NA,Cubans; supporters,NA,Cubans; supporters,"in solidarity with protesters in Cuba, for freedom, for U.S. intervention in Cuba",0,civil rights; foreign affairs,civil rights; foreign affairs,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.yourbasin.com/news/local-community-protest-in-support-of-a-free-cuba/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8456816,-102.3676431,Odessa,Ector County,TX,48135
2023-02-11,Bloomington,IL,The Bloomington Center for Performing Arts,0,protest,NA,NA,Agitation Rising; Bloomington-Normal NAACP; Bloomington Normal Communist Party USA; students; community members; elected officials,Agitation Rising; Bloomington-Normal NAACP; Bloomington Normal Communist Party USA,students; community members; elected officials,"for justice for Tyre Nichols, against police brutality, for police accountability, against racism, for police reform, no justice no peace, Black Lives Matter, end qualified immunity, beware the we kill people industrial complex, enough is enough, who do you call when the police murder, defund the police, who do you protect? who do you serve?, defund police, stop police violence, blue lives murder",1,military; policing; racism,policing; racism,several dozen; around 40; around 50,36,50,43,1,NA,0,NA,0,NA,0,NA,0,0,amplified sound,NA,NA,NA,https://pantagraph.com/news/local/govt-and-politics/40-in-bloomington-protest-tyre-nichols-death-in-memphis/article_3aed5088-aa88-11ed-a79a-6b7fa34dbde3.html,https://pantagraph.com/news/local/tyre-nichols-death-protested-by-40-in-bloomington/video_cf37a2d1-f177-5b33-a67c-3d43b663878e.html,https://www.videtteonline.com/news/agitation-rising-holds-rally-for-police-accountability-following-the-death-of-tyre-nichols/article_3a207fd8-ab1c-11ed-9d6c-ff6c8fb4d0fe.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.484203,-88.993687,Bloomington,McLean County,IL,17113
2022-09-23,New York,NY,"416 Metropolitan Ave, Brooklyn",0,picket,NA,NA,Laundry Workers Center,Laundry Workers Center,NA,against injustice and exploitation of laundry workers by Best Super Clean and ISK Group,0,labor,labor,count video,60,80,70,1,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.instagram.com/p/Ci0GTI8rGXK/,https://www.instagram.com/reel/Ci3Xpz-JmHL/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7127753,-74.0059728,New York,NA,NY,36047
2023-10-18,New York,NY,"CUNY Graduate Center, Manhattan",0,counter-protest,NA,20231018-cuny-palestine,NA,NA,NA,"against violent attack on Israel, in solidarity with Israel, Israel flag, murderers!, we stand with Israel, are you really backing a terrorist organization right now?",0,foreign affairs,foreign affairs,about 10,10,10,10,1,NA,0,NA,0,NA,0,NA,0,0,verbal clashes with demonstrators,on scene; barricades,NA,NA,https://nypost.com/2023/10/18/cuny-professor-accuses-israel-of-ethnic-cleansing-during-heated-rally/,https://www.fox5ny.com/news/families-of-victims-taken-hostage-by-hamas-rally-in-nyc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7127753,-74.0059728,New York,NA,NY,36061
2023-01-06,Sylva,NC,Jackson County Public Library,0,rally,"Our Freedoms, Our Vote January 6 Rally",NA,Indivisible Common Ground WNC; Jackson County NAACP,Indivisible Common Ground WNC; Jackson County NAACP,NA,"for democracy, for free and fair elections, for civil rights, for freedom, for accountability for Donald Trump",1,civil rights; democracy; presidency,civil rights; democracy; presidency,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.mobilize.us/mobilize/event/546123/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Our Freedoms, Our Vote January 6 Rally",35.3746077,-83.2133448,Sylva,Jackson County,NC,37099
2019-04-03,Kansas City,MO,McDonald's,0,protest,NA,NA,McDonald's employees,NA,NA,For higher minimum wage; Collective Bargaining,1,economy; labor,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,http://nbc25news.com/news/local/mcdonalds-workers-to-hold-nationwide-protest-including-in-flint,NA,20977.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.099727,-94.578567,Kansas City,Jackson County,MO,29095
2020-05-31,Spokane,WA,Big Red Wagon,0,protest,NA,NA,Black Lives Matter,NA,NA,antiracism; against police brutality,1,policing; racism,NA,thousands,2000,2000,2000,3,0.0,0,0.0,0,0.0,0,0,0,NA,NA,NA,NA,NA,https://www.kxly.com/black-lives-matter-peaceful-protest-to-take-place-in-downtown-spokane-this-weekend/,https://www.spokesman.com/stories/2020/may/31/protesters-gather-in-downtown-spokane-to-demonstra/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6579711,-117.4235319,Spokane,Spokane County,WA,53063
2018-06-30,Greenfield,MA,Greenfield Town Common,0,protest,NA,NA,Families Belong Together,NA,NA,against jailing and separating immigrant children from their families,1,criminal justice; immigration,NA,hundreds; FB: 206,200,206,203,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://act.moveon.org/event/families-belong-together/19892/signup/?source=&s=,http://www.recorder.com/Hundreds-flock-to-Greenfield-to-protest-Trump-s-zero-tolerance-policy-18546799,https://www.facebook.com/events/176336143214009/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.587915,-72.59941,Greenfield,Franklin County,MA,25011
2018-03-14,Brevard,NC,brevardcollege,0,walkout,NA,NA,students,NA,NA,"against gun violence in schools, for gun control",1,education; guns,NA,NA,50,150,100,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,National Women's March,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.233447,-82.734292,Brevard,Transylvania County,NC,37175
2023-05-31,Higginsville,MO,NA,0,demonstration,NA,NA,Patriot Front,Patriot Front,NA,"for white supremacy, for patriotism, Confederate flag",2,patriotism; racism,patriotism; racism,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,placed flags at Confederate graves,NA,NA,NA,https://t.me/PatriotFrontUpdates/15554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no date specified, so dating to day before post",39.0725121,-93.7171621,Higginsville,Lafayette County,MO,29107
2020-05-30,Allentown,PA,Hamilton Street,0,protest,NA,NA,general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,hundreds,200,200,200,2,0.0,0,0.0,0,0.0,0,0,0,0,NA,NA,NA,NA,https://www.mcall.com/news/local/allentown/mc-pictures-rally-for-justice-20200531-ulsoccso6nharc4xyo3abk7xgi-photogallery.html,https://www.wfmz.com/news/area/lehighvalley/hundreds-in-allentown-bethlehem-protest-over-alleged-murder-of-man-by-minneapolis-police/article_b357f9f2-a2dd-11ea-abff-a3093ec026d0.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,planned demonstration cited,40.602294,-75.47141,Allentown,Lehigh County,PA,42077
2017-04-29,Santa Rosa,CA,Santa Rosa’s Old Courthouse Square,0,march; rally,NA,NA,general protestors,NA,NA,"May Day; march for “Climate, Jobs, and Justice”",1,economy; environment; labor,NA,about 1000,1000,1000,1000,3,0.0,0,0.0,0,0,0,0,0,NA,NA,NA,NA,NA,http://www.pressdemocrat.com/news/6927306-181/demonstrators-march-in-santa-rosa?artslide=0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.440429,-122.7140548,Santa Rosa,Sonoma County,CA,06097
2020-07-29,Estes Park,CO,Visitor Center; Bond Park,0,rally; march,NA,20200729-estespark-blm,general protesters,NA,NA,"against racism, Black Lives Matter, love requires justice, justice for George, for patriotism",1,patriotism; policing; racism,NA,approximately 75,75,75,75,1,0.0,0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,https://www.eptrail.com/2020/07/30/fourth-rally-against-racism-in-ep/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.377206,-105.521665,Estes Park,Larimer County,CO,08069
2023-12-24,Freeport,ME,"L.L. Bean, 95 Main St",0,demonstration,NA,NA,retirees,NA,retirees,"against L.L. Bean's partnership with Citibank for Beanbucks Mastercard program, against investments in new fossil fuel infrastructure, for climate action",1,banking and finance; energy; environment,banking and finance; energy; environment,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.pressherald.com/2023/10/04/climate-demonstrators-call-for-l-l-bean-to-discourage-fossil-fuel-investment/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,daily since Sept 2023,43.857006,-70.10312,Freeport,Cumberland County,ME,23005
2020-06-01,El Dorado,AR,Old City Park,0,protest,NA,NA,general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,about 50,50,50,50,1,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.eldoradonews.com/news/2020/jun/02/el-dorado-residents-say-black-lives-matter/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.20763,-92.666267,El Dorado,Union County,AR,05139
2019-05-23,Jackson,MS,capitol; 400 High St,0,rally,NA,NA,Planned Parenthood Southeast,NA,NA,pro-choice; against abortion ban; stop abortion bans day of action,1,reproductive rights,NA,about 200,200,200,200,2,0.0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,http://www.jacksonfreepress.com/news/2019/may/23/mississippi-debates-abortion-maternal-mortality-re/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.298757,-90.18481,Jackson,Hinds County,MS,28049
2023-02-07,Jessup,MD,"Sysco Baltimore, 8000 Dorsey Run Rd",0,strike; picket,NA,NA,Teamsters Local 355; drivers; warehouse workers,Teamsters Local 355,drivers; warehouse workers,against unfair labor practices at Sysco distribution center,0,labor,labor,more than 300,300,300,300,2,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.wbaltv.com/article/sysco-strike-restaurants-scramble-to-fill-food-orders/39876202#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1492746,-76.7752493,Jessup,Anne Arundel County,MD,24003
2018-10-17,Eugene,OR,University of Oregon,0,protest,NA,NA,The University of Oregon’s Students for Choice group,NA,NA,for sexual assault survivors; against Kavanaugh confirmation,1,judiciary; sexual violence,NA,NA,NA,NA,NA,0,0,0,0.0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.dailyemerald.com/news/breaking-students-for-choice-host-rally-against-brett-kavanaugh/article_089d6fa2-7fc2-5fa7-9bd3-90f6c7bc08e2.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.052069,-123.086754,Eugene,Lane County,OR,41039
2017-06-17,Montpelier,VT,march from Statehouse to Ben & Jerry's factory in Waterbury,0,march,NA,NA,Migrant Justice,NA,NA,Milk with Dignity,0,NA,NA,scores,40,40,40,1,2,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.usnews.com/news/business/articles/2017-06-17/scores-of-farm-workers-activists-marching-on-ben-jerrys,http://gazette.com/the-latest-farm-workers-activists-march-on-ben-jerrys/article/feed/469720,https://www.bostonglobe.com/metro/2017/06/17/dairy-farm-workers-activists-march-ben-jerry/Bns96skOYXWWnQwYQ7GLuO/story.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.burlingtonfreepress.com/story/news/local/vermont/2017/06/19/border-patrol-arrests-2-immigrants-east-franklin/408333001/,44.260059,-72.575387,Montpelier,Washington County,VT,50023
2017-03-11,Milwaukee,WI,NA,0,demonstration,NA,NA,Peace Action WI,Peace Action WI,NA,"for peace, against war and injustice",0,military,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.peaceinukraine.org/milwaukee_wi_05072022,https://www.peaceactionwi.org/stand_for_peace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,every Saturday since early 2000s; location varies,43.038902,-87.906474,Milwaukee,Milwaukee County,WI,55079
2023-01-07,New York,NY,"The Basilica of St. Patrick's Old Cathedral, 263 Mulberry St, Manhattan",0,demonstration; march,NA,20230107-nyc-abortion,Witness for Life; PAAU,Witness for Life; PAAU,NA,"against abortion, for Catholic values, divest from Big Abortion now",2,banking and finance; religion; reproductive rights,religion; reproductive rights,count video,50,70,60,1,NA,0,NA,0,NA,0,NA,0,0,prayer; one posed as clinic escort; verbal clashes with counter-protesters,on scene in large numbers; SRG; threatened to arrest counter-protesters; escorted protesters; LRAD; barricades in front of clinic,NA,NA,https://www.instagram.com/p/Cm9kRlyO7B7/,https://twitter.com/JoshuaPHilll/status/1611720868165468164,https://twitter.com/JP_OTG/status/1611717080331558912,https://www.instagram.com/p/CnH12tCOx8G/,https://www.instagram.com/p/CnHitGqr9sE/,https://www.instagram.com/p/CnSzulVABue/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7127753,-74.0059728,New York,NA,NY,36061
2018-03-19,Sacramento,CA,corner of Meadowview,0,protest,NA,NA,Black Lives Matter Sacramento,NA,NA,Protesting police shooting of Stephon Clark,0,policing,NA,dozens,24,24,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,http://sacramento.cbslocal.com/2018/03/19/sacramento-police-29th-street-stephen-clark/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5815719,-121.4943996,Sacramento,Sacramento County,CA,06067
2021-08-26,Aurora,CO,"Mondelez International/Nabisco Foods, 17775 E 30th Ave",0,strike; picket,NA,NA,BCTGM Local 26; workers,BCTGM Local 26,workers,"for a fair contract for Nabisco Bakery workers, against unfair labor practices, against outsourcing jobs to Mexico",0,economy; foreign affairs; labor,economy; foreign affairs; labor,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.vice.com/en/article/qj8akd/were-tired-of-getting-treated-like-trash-nabisco-workers-are-striking-for-normal-hours,https://www.instagram.com/p/CS1z3XNrVtc/?utm_source=ig_web_copy_link,https://twitter.com/Dignity4_ALL/status/1428893492558790657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.729432,-104.83192,Aurora,Arapahoe County,CO,08005
2020-06-08,Clearwater,FL,County Criminal Justice Center; 49th St,0,protest,NA,NA,general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,nearly 70,70,70,70,1,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.tampabay.com/news/pinellas/2020/06/08/tampa-bay-public-defenders-march-with-black-lives-matter-movement/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.965853,-82.800102999999993,Clearwater,Pinellas County,FL,12103
2017-04-25,Vista,CA,1800 Thibodo Rd,0,demonstration,NA,NA,general protesters,NA,NA,"against President Trump, against U.S. Representative Darryl Issa",1,legislative; presidency,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2000368,-117.2425355,Vista,San Diego County,CA,06073
2017-09-15,Washington,DC,Lafayette Square Park,0,vigil,White House Peace Vigil,NA,NA,NA,NA,"for banning nuclear weapons, for peace",0,military,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White House Peace Vigil continuous since June 3, 1981",38.9071923,-77.0368707,Washington,District of Columbia,DC,11001
2020-08-14,Santa Clarita,CA,Magic Mountain Parkway & Valencia Boulevard,0,protest; sit-in,NA,NA,general protesters,NA,NA,Black Lives Matter; defund the police,1,policing; racism,NA,approx 100,100,100,100,2,0.0,0,0.0,0,0.0,0,0,0,NA,NA,NA,NA,NA,https://signalscv.com/2020/08/black-lives-matter-protesters-hold-sit-in-at-sheriffs-station/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3916641,-118.542586,Santa Clarita,Los Angeles County,CA,06037
2020-11-01,Dunbar,PA,Fayette County Fair,0,rally,NA,NA,general protesters,NA,NA,for President Trump,2,presidency,NA,NA,NA,NA,NA,0,0,0,0.0,0,0,0,0,0,NA,NA,NA,NA,NA,https://pittsburgh.cbslocal.com/2020/11/02/biden-trump-rally-car-cruise-butler-fayette-county/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9778528,-79.6144835,Dunbar,Fayette County,PA,42051
2018-11-08,Sylva,NC,NA,0,protest,NA,NA,general protestors,NA,NA,protect the Mueller investigation from Trump interference,1,banking and finance; presidency,NA,over 60,60,60,60,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.trumpisnotabovethelaw.org/,http://www.bpr.org/post/wnc-takes-part-protect-mueller-protests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3746077,-83.2133448,Sylva,Jackson County,NC,37099
2022-05-14,Denver,CO,Civic Center Park,0,rally,Bans Off Denver,NA,Planned Parenthood Votes Colorado; Denver Communists; elected officials,Planned Parenthood Votes Colorado; Denver Communists,elected officials,"against overturning Roe v. Wade, for abortion access, bans off our bodies, we won't go back, we don't consent to getting fucked by SCOTUS, defend abortion believe survivors, abort capitalism, the Democratic Party is the graveyard of women's liberation, abortion is not just a cissue",1,economy; judiciary; lgbtqia; reproductive rights; women's rights,judiciary; reproductive rights,"about 800; 1,000-2,000; 2,000",800,2000,1400,3,NA,0,NA,0,NA,0,NA,0,0,some protesters lingered in street and blocked traffic after permitted march ended,on scene; enclosures for permitted march; warned protesters who lingered after permitted event to disperse,NA,NA,https://www.mobilize.us/ppaf/event/458837/,https://www.mobilize.us/ppaf/event/461304/,https://twitter.com/LauraChapin/status/1525526060032372736,https://twitter.com/GlennGriffin8/status/1525549587141783552,https://twitter.com/Kyle_Mullica/status/1525626376346226688,https://www.instagram.com/p/CdldntZrXqq/,https://www.instagram.com/p/CdleA8NrQ-d/,https://www.liberationnews.org/thousands-in-the-streets-for-bans-off-our-bodies-rallies-in-hundreds-of-cities/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bans Off Denver,39.739236,-104.990251,Denver,Denver County,CO,08031
