event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN9242,07 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.282,114.221,1,Radio Free Asia,International,"On 7 December 2020, supporters gathered and held up the hand gestures for the five demands outside the Eastern Magistrates' Courts in Eastern district (Hong Kong) (coded as Hong Kong-Eastern) as a sign of protest in support of 10 accused suspects, who were tried for 'conspiracy to harm police officers illegally and maliciously' during the anti-ELAB demonstrations. They also shouted slogans.",0,crowd size=no report,1646432975
CHN9126,04 December 2020,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"Around 4 December 2020 (as reported), seven workers protested in Shenzhen city (Guangdong) to demand for wage arrears owed by an interior decoration company.",0,crowd size=7,1621988653
CHN9108,03 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),BPA: Business and Professionals Alliance for Hong Kong; Government of China (2017-) Hong Kong Special Administrative Region; Former Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,Inmediahk.net,Subnational,"On 3 December 2020, BPA legislators and former district councillors held a press conference in Hong Kong announcing the setup of an monitoring committee on the development project Lantau Tomorrow Vision, and demanded higher accountability and regular reporting from the government. They held up placards to express their demands.",0,crowd size=no report,1618442043
CHN9124,03 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,Inmediahk.net,Subnational,"On 3 December 2020, HKFTU district councillors and legislators held a press conference in Hong Kong and criticised the Chief Executive's Policy Address for its lack of focus on increasing transportation options in East Kowloon. They held up placards to express their demands.",0,crowd size=no report,1618442043
CHN9120,02 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,Protesters (China),NA,6,66,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,HK Democratic M. 2019; The Stand News; HKFP; Channel News Asia; Deutsche Welle,Subnational-International,"On 2 December 2020, hundreds of people gathered at the West Kowloon Magistrates' Courts in Sham Shui Po district (Hong Kong) (coded as Hong Kong-Sham Shui Po) to show solidarity with three pro-democracy activists-cum-former Demosisto members. They protested against the length of prison sentences handed down to them. They shouted slogans and raised the hand gesture for five demands. Around 100 police officers attempted to disperse the crowds but did not otherwise intervene. Another small group of pro-Beijing protesters held banners and signs urging for a heavy sentence for the 'serious offenders who harmed Hong Kong.'",0,crowd size=hundreds,1646432975
CHN9112,01 December 2020,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Unidentified Armed Group (China),Students (China),3,Police Forces of China (2017-) Hong Kong Police Force,NA,1,13,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,South China Morning Post; HKFP; Wen Wei Po,Subnational,"Property destruction: On 1 December 2020, three black-clad men (including a student) hurled nine Molotov cocktails into the car park of the Police Sports and Recreation Club in Sham Shui Po district (Hong Kong) (coded as Hong Kong-Sham Shui Po). The front of a truck was burnt. A young man carrying pepper spray near the Club was arrested, but the police had not named him as a suspect in the case.",0,crowd size=3,1611094731
CHN9114,01 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.26,1,Wen Wei Po,Subnational,"On 1 December 2020, several citizens protested outside the Next Media office headquarters in Sai Kung district (Hong Kong) (coded as Hong Kong-Sai Kung) against one of their publications for defaming the police force with false allegations and misleading reports. They held up a banner and shouted slogans.",0,crowd size=several,1611094737
CHN9115,01 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Southern,NA,Hong Kong - Southern,22.248,114.153,1,Wen Wei Po,Subnational,"On 1 December 2020, 4 citizen group members petitioned and protested outside the Equal Opportunities Commission in Southern district (Hong Kong) (coded as Hong Kong-Southern) against a pro-democracy legislator for making anti-police and anti-mainland Chinese derogatory remarks in a professional capacity. They held up pickets and a banner.",0,crowd size=4,1611094737
CHN9111,30 November 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (China),Students (China),6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,The Stand News; Ming Pao,Subnational,"On 30 November 2020, citizens (including Student Politicism members) protested in front of Kwong Wa Street Post Office in Yau Tsim Mong district (Hong Kong) (coded as Hong Kong-Yau Tsim Mong) in support of the 12 fugitives arrested in mainland China while fleeing for Taiwan (all facing charges related to their involvement in the anti-ELAB movement). They also shouted slogans raising awareness about alleged police brutality during several anti-ELAB demonstration events. The student group was mailing letters of support they collected on the 100th day of the fugitives' arrest. 7 citizens, including four Student Politicism members, were arrested.",0,crowd size=no report,1611094731
CHN9107,30 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.282,114.221,1,Wen Wei Po,Subnational,"On 30 November 2020, four members of political group Youth Vision protested at the ICAC Headquarters in Eastern district (Hong Kong) (coded as Hong Kong-Eastern) for an investigation into a pro-democracy legislator for making anti-police and anti-mainland Chinese derogatory remarks in a professional capacity. They held up placards.",0,crowd size=4,1611094737
CHN9128,30 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,HKFP,Subnational,"On 30 November 2020, citizens gathered at Prince Edward MTR station in Yau Tsim Mong district (Hong Kong) (coded as Hong Kong-Yau Tsim Mong) to commemorate the 15th month anniversary of the '8.31 Prince Edward MTR Incident' (part of the anti-ELAB demonstrations), where they believed demonstrators had died as a result of the police's use of force. They placed flowers outside the station as a sign of protest, and shouted slogans like 'Hong Kong, add oil!' and raised awareness about alleged police brutality during several anti-ELAB demonstration events.",0,crowd size=no report,1646432975
CHN9105,29 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.378,114.198,1,HK01,Subnational,"On 29 November 2020, several citizens hiked to Amah Rock, Shatin district (Hong Kong) (coded as Hong Kong-Sha Tin) to protest in solidarity on the 100th day of detention of the 12 fugitives, arrested in mainland China while fleeing for Taiwan (all facing charges related to their involvement in the anti-ELAB movement). They lit up an electronic signboard that said 'SAVE 12' as a sign of protest.",0,crowd size=several,1646432975
CHN5462,27 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Wen Wei Po,Subnational,"On 27 November 2020, HKFTU protested at the Hong Kong Government Headquarters in Central district (Hong Kong) (coded as Hong Kong-Central and Western) for a coronavirus testing centre to be set up in Wong Tai Sin district.",0,crowd size=no report,1611094737
CHN5479,27 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.278,114.175,1,Wen Wei Po,Subnational,"On 27 November 2020, four citizens protested at the Inland Revenue Department in Wanchai district (Hong Kong) (coded as Hong Kong-Wan Chai) for an investigation into the Democratic Party's Chairman for alleged fraud in claiming expenses. They held up a banner.",0,crowd size=4,1611094737
CHN5463,27 November 2020,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,Wen Wei Po,Subnational,"Around 27 November 2020 (as reported), HKFTU members and legislators held a press conference in Hong Kong, showing support for a range of coronavirus mitigation measures - mandatory testing, lockdown, relief subsidies, tracking apps and mandatory hotel quarantine for visitors - on behalf of their group and interviewed citizens. They held up placards to express their demands.",0,crowd size=no report,1618442043
CHN5484,27 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Teachers (China); HKPTU: Hong Kong Professional Teachers' Union,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,Radio Free Asia,International,"On 27 November 2020, Hong Kong Professional Teachers' Union members held a press conference in Hong Kong protesting a push by the Chief Executive and the Education Bureau to reform the Liberal Studies curriculum, and criticised the government for using the education sector as a scapegoat for social unrest in the past year. They held up placards.",0,crowd size=no report,1631034599
CHN5477,27 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; 350.org,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Radio Free Asia,International,"On 27 November 2020, pro-democracy district councilors and NGOs (environmental groups like 350.org, Hong Kong Dolphin Conservation Society) petitioned and demonstrated at the Hong Kong Government Headquarters in Central district (Hong Kong) (coded as Hong Kong-Central and Western) against the exorbitant costs and environmental impact of proposed development project Lantau Tomorrow Vision. They held up banners and shouted slogans.",0,crowd size=no report,1680633592
CHN5476,26 November 2020,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"Around 26 November 2020 (as reported), as many as 100 workers protested in Shenzhen City (Guangdong) to demand for wage arrears owed by a gym facility.",0,crowd size=as many as 100,1621988653
CHN5482,26 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Greenpeace,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 26 November 2020, nine environmental groups (including Designing Hong Kong, The Green Earth and Greenpeace) protested at the Hong Kong Government Headquarters in Central district (Hong Kong) (coded as Hong Kong-Central and Western) against land reclamation and habitat destruction of the proposed development project Lantau Tomorrow Vision. They called on the government to withdraw the plan. They held up a banner and submitted a petition.",0,crowd size=no report,1680633592
CHN5453,25 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Former Government of China (2017-) Hong Kong Special Administrative Region; LSD: League of Social Democrats; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net; HK01,Subnational,"On 25 November 2020, LSD, HKFTU, the Hong Kong Manufacturing Industry Employees General Union (HKMEU) and former legislators protested ahead of the 2020 Policy Address at the Hong Kong Government Headquarters in Central district (Hong Kong) (coded as Hong Kong-Central and Western), with the LSD against political oppression and 'ineffective coronavirus mitigation measures,' and proposed development project Lantau Tomorrow Vision. The LSD, HKFTU and the HKMEU also protested about labour issues, including the setup of a coronavirus unemployment relief fund, increase of statutory holidays and Mandatory Provident Funds for low-salary employees.",0,crowd size=no report,1680633666
