event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN13664,2023-09-18,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 18 September 2023, the 92nd anniversary of the Mukden Incident which precipitated Japanese invasion of China in World War Two, around 20 representatives of the Protect Hong Kong Alliance marched to the office of the Consulate-General of Japan in Hong Kong - Central and Western. On the same day, at least two members of the Action Committee for Defending the Diaoyu Islands, including the Chair of the League of Social Democrats, held banners outside Exchange Square, also in Hong Kong - Central and Western. The groups all demanded the Japanese government to apologize and compensate for their war crimes during the Sino-Japanese War.",0,crowd size=at least 22,1695738859
CHN13653,2023-09-15,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.3289,114.1586,1,Inmediahk.net,Subnational,"On 15 September 2023, representatives of the Hong Kong Federation of Trade Unions, including a lawmaker, held banners outside Kowloon Motor Bus's headquarters in Hong Kong - Sham Shui Po. They were dissatisfied that the bus company abused the government's Public Transport Fare Concession Scheme.",0,crowd size=no report,1695126790
CHN13652,2023-09-12,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01,Subnational,"On 12 September 2023, representatives of the Alliance for Home Care Service and a district councillor held banners and handed petition letters to government officials outside the government headquarters in Hong Kong - Central and Western. They were dissatisfied that the government did not invite them to consultations for the coming Policy Address.",0,crowd size=no report,1695126790
CHN13656,2023-09-11,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 11 September 2023, around 20 people held placards outside the Land Registry in Hong Kong - Central and Western. They were dissatisfied that the government had not approved of their application to set up an Owners' Incorporation for their residential estate, without which, they could not commission anyone to clean, maintain and keep their apartment building in good order.",0,crowd size=around 20,1695126790
CHN13611,2023-08-29,2023,1,Strategic developments,Strategic developments,Other,Civilians (China),NA,7,NA,NA,0,70,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,HKFP,Subnational,"Other: On 29 August 2023, the Societas Linguistica Hongkongensis (SLHK), an organization that has been advocating for the use of Cantonese since 2013, announced it was disbanding in Hong Kong, after the national security police raided the founder's home, alleging that a fictional piece of writing submitted to a competition organised by the group three years ago had violated the national security law.",0,NA,1693931210
CHN13617,2023-08-24,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01; Inmediahk.net,Subnational,"On 24 August 2023, around ten representatives of the Protect Hong Kong Alliance chanted slogans, held banners, donned T-shirts with slogans and marched to the Consulate-General of Japan in Hong Kong - Central and Western. On the same day, representatives of Democratic Alliance for the Betterment and Progress of Hong Kong and the Hong Kong Federation of Trade Unions, including one lawmaker, held placards outside Exchange Square in the same district. They were all dissatisfied that the Japanese government decided to discharge treated radioactive water from the Fukushima plant.",0,crowd size=at least 10,1693931210
CHN13616,2023-08-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; Government of China (2012-),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 23 August 2023, 20 representatives of the Democratic Alliance for the Betterment and Progress of Hong Kong, including one lawmaker, held banners outside the Consulate-General of Japan in Hong Kong - Central and Western. On the same day, multiple groups of fishermen, including representatives of the Hong Kong Fishermen Consortium, also held banners to protest in the same place. They were dissatisfied that the Japanese government decided to discharge treated radioactive water from the Fukushima plant. The fishermen, in particular, were concerned that their livelihoods would be negatively affected by the measure.",0,crowd size=at least 20,1693931210
CHN13614,2023-08-15,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 15 August 2023, around ten representatives of the Action Committee for Defending the Diaoyu Islands held a banner otuside the Cenotaph in Hong Kong - Central and Western to demand that the Japanese government apologize to the Chinese government for invading China and for the war crimes that they committed in the lead-up to and during World War Two. Japan surrendered to the Allied Powers on 15 August 1945, marking the end of World War Two.",0,crowd size=around 10,1693931210
CHN13615,2023-08-15,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 15 August 2023, 13 representatives of the Protect Hong Kong Alliance donned clothing with slogans, held props and marched to Consulate-General of Japan in Hong Kong in Hong Kong - Central and Western to protest against what they said to be the rise of Japanese militarism, as it forged closer relations with the United States against China, and released treated radioactive water. Japan surrendered to the Allied Powers on 15 August 1945, marking the end of World War Two.",0,crowd size=13,1693931210
CHN13613,2023-08-11,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (International),Labor Group (International),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01; HKFP,Subnational,"On 11 August 2023, representatives of the Asian Migrants' Coordinating Body and the Hong Kong Federation of Asian Domestic Workers Unions held placards and banners, and met with government officials in the labour department office in Hong Kong - Central and Western. They urged the government to increase their minimum wage, ahead of an annual review of their salaries.",0,crowd size=no report,1693931210
CHN13612,2023-08-09,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,Regional,"On 9 August 2023, 20 property owners held placards outside the High Court in Hong Kong - Central and Western. They demanded that the government compensates them adequately, after they bought a property in the Greater Bay Area under what they alleged to be fraudulent misrepresentation.",0,crowd size=20,1693931210
CHN13467,2023-07-28,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 28 July 2023, seven representatives of the Apple Daily Fake News Monitoring Group chanted slogans and held banners outside a commercial building in Hong Kong - Central and Western. They demanded Mi Ming Mart Holdings clarify its relationship with a political activist. The company was founded and led by the daughters of a self-exiled man, who is wanted by the Hong Kong government over national security with a one-million bounty,",0,crowd size=7,1690900097
CHN13468,2023-07-28,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Inmediahk.net,Subnational,"On 28 July 2023, around 20 to 30 residents of a residential estate held placards and chanted slogans outside the office of the Home Affairs Department in Hong Kong - Wan Chai. They were dissatisfied that representatives of the estate signed renovation contracts without consulting them and going through proper legal procedures.",0,crowd size=around 20 to 30,1690900097
CHN13476,2023-07-28,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Southern,NA,Hong Kong - Southern,22.2484,114.1527,1,HK01,Subnational,"On 28 July 2023, around 10 construction workers held banners and chanted placards outside a residential estate in Hong Kong - Southern to demand wage arrears.",0,crowd size=around 10,1690900097
CHN13477,2023-07-27,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sai Kung,NA,Hong Kong - Sai Kung,22.307,114.2605,1,HK01,Subnational,"On 27 July 2023, eight construction workers held banners and chanted slogans outside a residential estate in Hong Kong - Sai Kung to demand wage arrears.",0,crowd size=8,1690900097
CHN13460,2023-07-18,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 18 July 2023, representatives of the Link Watch held banners and placards outside the government headquarters in Hong Kong - Central and Western. They were dissatisfied that the Link, a privately-owned real estate trust set up by the government to manage public housing estates, increased rents and terminated tenancy agreements with small businesses to maximise their profit, at the expense of residents' needs.",0,crowd size=no report,1690299021
